scaffold	markerid	gene	Superkingdom	Phylum	Class	Order	Family	Genus	Species
k99_24805	k99_24805_8	rpl14p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_4092	k99_4092_640	rpl14p	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum arsenaticum
k99_6865	k99_6865_303	rpl14p	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus horikoshii
k99_21702	k99_21702_209	rpl14p	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus furiosus
k99_28978	k99_28978_190	rpl14p	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina acetivorans
k99_13765	k99_13765_859	rpl14p	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus tokodaii
k99_25958	k99_25958_132	rpl14p	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus fulgidus
k99_39626	k99_39626_147	rpl14p	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum calidifontis
k99_37183	k99_37183_2376	rpl14p	Archaea	Euryarchaeota	Methanopyri	Methanopyrales	Methanopyraceae	Methanopyrus	Methanopyrus kandleri
k99_31227	k99_31227_4588	rpl14p	Archaea	Nanoarchaeota	Nanoarchaeum	Nanoarchaeum equitans	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)
k99_24807	k99_24807_6	rpl14p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_13609	k99_13609_1165	rpl14p	Archaea	Euryarchaeota	Aciduliprofundum	Aciduliprofundum boonei	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)
k99_37496	k99_37496_254	rpl14p	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloferax	Haloferax volcanii
k99_35957	k99_35957_616	rpl14p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus jannaschii
k99_39376	k99_39376_713	rpl14p	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Ignicoccus	Ignicoccus hospitalis
k99_6130	k99_6130_4746	rpl15e	Archaea	Euryarchaeota	Methanopyri	Methanopyrales	Methanopyraceae	Methanopyrus	Methanopyrus kandleri
k99_733	k99_733_16	rpl15e	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus horikoshii
k99_16882	k99_16882_18	rpl15e	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina acetivorans
k99_22788	k99_22788_646	rpl15e	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum calidifontis
k99_27550	k99_27550_119	rpl15e	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum aerophilum
k99_25499	k99_25499_3	rpl15e	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_3207	k99_3207_85	rpl15e	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloferax	Haloferax volcanii
k99_13765	k99_13765_793	rpl15e	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus tokodaii
k99_31227	k99_31227_4238	rpl15e	Archaea	Nanoarchaeota	Nanoarchaeum	Nanoarchaeum equitans	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)
k99_25796	k99_25796_2	rpl15e	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_29962	k99_29962_960	rpl15e	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus sp. FS406-22
k99_17784	k99_17784_1348	rpl15e	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum arsenaticum
k99_16484	k99_16484_1	rpl15e	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_21004	k99_21004_791	rpl15e	Archaea	Euryarchaeota	Aciduliprofundum	Aciduliprofundum boonei	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)
k99_15484	k99_15484_527	rpl15e	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus fulgidus
k99_36842	k99_36842_72	rpl15e	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus furiosus
k99_14169	k99_14169_1220	rpl15e	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Ignicoccus	Ignicoccus hospitalis
k99_23448	k99_23448_128	rpl18e	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina acetivorans
k99_8831	k99_8831_14	rpl18e	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus furiosus
k99_36488	k99_36488_36	rpl18e	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_13609	k99_13609_1378	rpl18e	Archaea	Euryarchaeota	Aciduliprofundum	Aciduliprofundum boonei	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)
k99_459	k99_459_195	rpl18e	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus jannaschii
k99_4871	k99_4871_935	rpl18e	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum calidifontis
k99_31723	k99_31723_191	rpl18e	Archaea	Euryarchaeota	Methanopyri	Methanopyrales	Methanopyraceae	Methanopyrus	Methanopyrus kandleri
k99_8997	k99_8997_625	rpl18e	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloferax	Haloferax volcanii
k99_10875	k99_10875_4099	rpl18e	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum arsenaticum
k99_29122	k99_29122_2682	rpl18e	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Ignicoccus	Ignicoccus hospitalis
k99_36417	k99_36417_40	rpl18e	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_36419	k99_36419_55	rpl18e	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum aerophilum
k99_20252	k99_20252_1132	rpl18e	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus fulgidus
k99_7992	k99_7992_119	rpl18e	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus tokodaii
k99_9696	k99_9696_14	rpl18e	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus horikoshii
k99_31227	k99_31227_2910	rpl18e	Archaea	Nanoarchaeota	Nanoarchaeum	Nanoarchaeum equitans	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)
k99_35825	k99_35825_367	rpl18p	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Ignicoccus	Ignicoccus hospitalis
k99_7965	k99_7965_1237	rpl18p	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum arsenaticum
k99_13609	k99_13609_1184	rpl18p	Archaea	Euryarchaeota	Aciduliprofundum	Aciduliprofundum boonei	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)
k99_25422	k99_25422_4	rpl18p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_31227	k99_31227_4722	rpl18p	Archaea	Nanoarchaeota	Nanoarchaeum	Nanoarchaeum equitans	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)
k99_21702	k99_21702_228	rpl18p	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus furiosus
k99_6865	k99_6865_317	rpl18p	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus horikoshii
k99_33269	k99_33269_1607	rpl18p	Archaea	Euryarchaeota	Methanopyri	Methanopyrales	Methanopyraceae	Methanopyrus	Methanopyrus kandleri
k99_25857	k99_25857_5	rpl18p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_37626	k99_37626_1046	rpl18p	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum calidifontis
k99_13765	k99_13765_876	rpl18p	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus tokodaii
k99_4134	k99_4134_173	rpl18p	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum aerophilum
k99_35957	k99_35957_628	rpl18p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus jannaschii
k99_37496	k99_37496_291	rpl18p	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloferax	Haloferax volcanii
k99_28978	k99_28978_226	rpl18p	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina acetivorans
k99_25958	k99_25958_161	rpl18p	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus fulgidus
k99_35825	k99_35825_363	rpl19e	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Ignicoccus	Ignicoccus hospitalis
k99_28978	k99_28978_223	rpl19e	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina acetivorans
k99_33269	k99_33269_1601	rpl19e	Archaea	Euryarchaeota	Methanopyri	Methanopyrales	Methanopyraceae	Methanopyrus	Methanopyrus kandleri
k99_37626	k99_37626_1040	rpl19e	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum calidifontis
k99_25422	k99_25422_3	rpl19e	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_25958	k99_25958_157	rpl19e	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus fulgidus
k99_13765	k99_13765_875	rpl19e	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus tokodaii
k99_21702	k99_21702_225	rpl19e	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus furiosus
k99_13609	k99_13609_1181	rpl19e	Archaea	Euryarchaeota	Aciduliprofundum	Aciduliprofundum boonei	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)
k99_25857	k99_25857_3	rpl19e	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_7965	k99_7965_1231	rpl19e	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum arsenaticum
k99_37496	k99_37496_288	rpl19e	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloferax	Haloferax volcanii
k99_31227	k99_31227_1696	rpl19e	Archaea	Nanoarchaeota	Nanoarchaeum	Nanoarchaeum equitans	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)
k99_35957	k99_35957_625	rpl19e	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus jannaschii
k99_6865	k99_6865_315	rpl19e	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus horikoshii
k99_4134	k99_4134_170	rpl19e	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum aerophilum
k99_4092	k99_4092_465	rpl1p	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum aerophilum
k99_20423	k99_20423_144	rpl1p	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina acetivorans
k99_23989	k99_23989_1014	rpl1p	Archaea	Euryarchaeota	Aciduliprofundum	Aciduliprofundum boonei	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)
k99_28711	k99_28711_72	rpl1p	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum calidifontis
k99_36776	k99_36776_2576	rpl1p	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus horikoshii
k99_16897	k99_16897_1453	rpl1p	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus tokodaii
k99_4805	k99_4805_11	rpl1p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_8997	k99_8997_774	rpl1p	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloferax	Haloferax volcanii
k99_17229	k99_17229_1487	rpl1p	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum arsenaticum
k99_26018	k99_26018_14	rpl1p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_25146	k99_25146_200	rpl1p	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Ignicoccus	Ignicoccus hospitalis
k99_35957	k99_35957_1336	rpl1p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus jannaschii
k99_31227	k99_31227_2553	rpl1p	Archaea	Nanoarchaeota	Nanoarchaeum	Nanoarchaeum equitans	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)
k99_22021	k99_22021_703	rpl1p	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus fulgidus
k99_41626	k99_41626_523	rpl1p	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus furiosus
k99_39582	k99_39582_1569	rpl1p	Archaea	Euryarchaeota	Methanopyri	Methanopyrales	Methanopyraceae	Methanopyrus	Methanopyrus kandleri
k99_13765	k99_13765_770	rpl21e	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus tokodaii
k99_22021	k99_22021_1000	rpl21e	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus fulgidus
k99_36995	k99_36995_198	rpl21e	Archaea	Euryarchaeota	Aciduliprofundum	Aciduliprofundum boonei	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)
k99_40478	k99_40478_99	rpl21e	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina acetivorans
k99_32349	k99_32349_1487	rpl21e	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum arsenaticum
k99_8070	k99_8070_7	rpl21e	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_39578	k99_39578_1174	rpl21e	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum aerophilum
k99_1083	k99_1083_105	rpl21e	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloferax	Haloferax volcanii
k99_7815	k99_7815_198	rpl21e	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus jannaschii
k99_38661	k99_38661_233	rpl21e	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus abyssi
k99_17586	k99_17586_78	rpl21e	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus furiosus
k99_8365	k99_8365_6	rpl21e	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_21266	k99_21266_527	rpl21e	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Ignicoccus	Ignicoccus hospitalis
k99_22788	k99_22788_2176	rpl21e	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum calidifontis
k99_33269	k99_33269_2083	rpl21e	Archaea	Euryarchaeota	Methanopyri	Methanopyrales	Methanopyraceae	Methanopyrus	Methanopyrus kandleri
k99_31227	k99_31227_3344	rpl21e	Archaea	Nanoarchaeota	Nanoarchaeum	Nanoarchaeum equitans	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)
k99_25756	k99_25756_1	rpl22p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_31187	k99_31187_599	rpl22p	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum calidifontis
k99_37496	k99_37496_234	rpl22p	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloferax	Haloferax volcanii
k99_28978	k99_28978_173	rpl22p	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina acetivorans
k99_11326	k99_11326_3	rpl22p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_35957	k99_35957_605	rpl22p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus jannaschii
k99_17784	k99_17784_948	rpl22p	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum arsenaticum
k99_13609	k99_13609_1156	rpl22p	Archaea	Euryarchaeota	Aciduliprofundum	Aciduliprofundum boonei	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)
k99_21702	k99_21702_201	rpl22p	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus furiosus
k99_11324	k99_11324_3	rpl22p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_39582	k99_39582_1709	rpl22p	Archaea	Euryarchaeota	Methanopyri	Methanopyrales	Methanopyraceae	Methanopyrus	Methanopyrus kandleri
k99_6865	k99_6865_296	rpl22p	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus horikoshii
k99_25958	k99_25958_121	rpl22p	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus fulgidus
k99_41001	k99_41001_263	rpl22p	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum aerophilum
k99_31227	k99_31227_861	rpl22p	Archaea	Nanoarchaeota	Nanoarchaeum	Nanoarchaeum equitans	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)
k99_30287	k99_30287_587	rpl22p	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Ignicoccus	Ignicoccus hospitalis
k99_13765	k99_13765_853	rpl22p	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus tokodaii
k99_28978	k99_28978_196	rpl24p	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina acetivorans
k99_13609	k99_13609_1166	rpl24p	Archaea	Euryarchaeota	Aciduliprofundum	Aciduliprofundum boonei	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)
k99_21702	k99_21702_210	rpl24p	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus furiosus
k99_22788	k99_22788_91	rpl24p	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum calidifontis
k99_37183	k99_37183_2381	rpl24p	Archaea	Euryarchaeota	Methanopyri	Methanopyrales	Methanopyraceae	Methanopyrus	Methanopyrus kandleri
k99_24214	k99_24214_2	rpl24p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_39578	k99_39578_93	rpl24p	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum aerophilum
k99_32349	k99_32349_93	rpl24p	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum arsenaticum
k99_13765	k99_13765_860	rpl24p	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus tokodaii
k99_37496	k99_37496_259	rpl24p	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloferax	Haloferax volcanii
k99_31227	k99_31227_3908	rpl24p	Archaea	Nanoarchaeota	Nanoarchaeum	Nanoarchaeum equitans	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)
k99_39376	k99_39376_716	rpl24p	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Ignicoccus	Ignicoccus hospitalis
k99_19669	k99_19669_2	rpl24p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_24211	k99_24211_3	rpl24p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_6865	k99_6865_304	rpl24p	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus horikoshii
k99_25958	k99_25958_135	rpl24p	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus fulgidus
k99_35957	k99_35957_617	rpl24p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus jannaschii
k99_9315	k99_9315_32	rpl2p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_39376	k99_39376_1565	rpl2p	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Ignicoccus	Ignicoccus hospitalis
k99_25352	k99_25352_11	rpl2p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_6865	k99_6865_290	rpl2p	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus horikoshii
k99_9436	k99_9436_38	rpl2p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_6130	k99_6130_4588	rpl2p	Archaea	Euryarchaeota	Methanopyri	Methanopyrales	Methanopyraceae	Methanopyrus	Methanopyrus kandleri
k99_21702	k99_21702_195	rpl2p	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus furiosus
k99_31227	k99_31227_1626	rpl2p	Archaea	Nanoarchaeota	Nanoarchaeum	Nanoarchaeum equitans	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)
k99_24162	k99_24162_281	rpl2p	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum calidifontis
k99_13765	k99_13765_850	rpl2p	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus tokodaii
k99_459	k99_459_137	rpl2p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus jannaschii
